TEL,NAME,URL,ADDRESS1,ADDRESS2,CITY,ZIP
(212) 965-9500,Nathaniel Moore Llc,http://www.zipleaf.us/Companies/Nathaniel-Moore-LLC,121 Hudson St,,New York,10013
(212) 223-2828,Navarra Enrico,http://www.enriconavarra.com/flash6.html,41 E 57th St,,New York,10022
(212) 829-9800,Neal Meltzer Fine Arts,http://www.nealmeltzer.com/,600 Madison Ave,,New York,10022
(212) 688-8779,Neikrug Marjorie Appraisals,http://newyorkny.zemantics.com/business/neikrug-marjorie-appraisals,136 E 64th St,,New York,10021
(212)  838-1122,Neuhoff Gallery Inc,http://www.neuhoffgallery.com/,41 E 57th St,,New York,10022
(718) 815-2526,New Dorp Village Antiques Ltd,http://businessfinder.silive.com/2321461/New-Dorp-Village-Antiques-Ltd-Staten-Island-NY,517 Broadway,,Staten Island,10310
(212) 363-8280,New York Art Expo Inc,http://www.merchantcircle.com/business/New.York.Art.Expo.Inc.New.York.NY.212-363-8280,3 Hanover Sq,,New York,10004
(212) 396-0275,New York Art Gallery,http://hellonewyorkcity.com/Business_Profile/10566336_5/New_York_Art_Gallery.cfm,1626 1st Ave,,New York,10028
(212) 946-1548,New York Gallery Tours,http://www.nygallerytours.com/,82 Charles St,,New York,10014
(212) 982-4712,Nexus Gallery Inc,http://www.nyc.com/arts__attractions/nexus_gallery_inc.125/whats_nearby.aspx,345 E 12th St,,New York,10003
(212) 888-3550,Nohra Haime Gallery,http://www.artnet.com/nhaime.html,41 East 57th Street,,New York,10022
(212) 925-6190,Nolan Eckman Gallery,http://ny.serviceslisted.com/1655106-NolanEckmanGallery.htm,560 Broadway,,New York,10012
(212) 721-7000,Northstar Research Associates Inc,http://goliath.ecnext.com/coms2/product-compint-0000684313-page.html,215 W 88th St,Apt 8D,New York,10024
(212) 566-3336,Nyabinghi Africian Gift Shop,http://www.nyc.com/arts__attractions/nyabinghi_africian_gift_shop.136/editorial_review.aspx,111 Chambers St,,New York,10007
(212) 420-0417,O J Art Gallery,http://www.manta.com/coms2/dnbcompany_ccv29cr,446 Ave of the Americas,,New York,10011
(212) 431-3600,O.K. Harris Gallery,http://www.okharris.com/,383 W. Broadway,,New York,10012
(718) 623-2434,Object-Image,http://www.laurafantini.it/Documents/For_Immediate_Release09_2.pdf,91 5th Ave,,Brooklyn,11217
(212) 427-5885,Oditi Inc,http://www.ibegin.com/directory/us/new-york/new-york/oditi-inc-1500-lexington-ave/,1500 Lexington Ave,,New York,10029
(212) 486-7338,Odyssia Gallery,http://www.livevillage.com/newyork/art/odyssia-gallery.html,305 E 61st St,,New York,10021
(212) 683-3950,Old Print Shop Inc,http://www.oldprintshop.com/,150 Lexington Ave,,New York,10016
(212) 577-9000,Omniguard Art Guarantee,http://www.city-data.com/businesses/683951099-omni-guard-art-guarantee-new-york-ny.html,115 Broadway,,New York,10006
(212) 674-0244,One Twenty Eight,http://www.galleryonetwentyeight.org/,128 Rivington St,,New York,10002
(212) 966-6675,Opera Gallery,http://www.popaganda.com/events.htm,115 Spring St,,New York,10012
